,X,Y,Trip,Close,Far,newFar
194,47.8839488855381,54.8707065191924,2,0,0,
195,49.6869023442092,56.0075496141899,2,0,0,
196,49.9216666493988,57.0860804739152,2,0,0,
197,50.6485617814602,57.7639780746001,2,0,1,
198,49.6183181250453,59.0996111982165,2,0,7,
199,48.247733621642,58.8915547709547,2,0,3,
200,48.7159202708357,59.700443986371,2,0,10,
201,48.5622262410977,59.8761066942763,2,0,11,
202,48.110406865332,60.019772611048,2,0,10,
203,46.5696765939311,60.9854392399015,2,2,5,
204,46.5332900592883,60.9904735902799,2,2,5,
205,46.5738963238803,61.504439526212,2,2,6,
206,45.9855720336829,62.1802206085267,2,0,5,
207,47.6887975675832,62.3072809380099,2,2,14,
208,47.397875526917,62.1238853486475,2,1,11,
209,48.6988429803322,63.2641923246561,2,3,21,
210,48.2124579439369,64.5980900628957,2,1,7,
211,47.876665851915,63.4606296875053,2,2,12,
212,48.4980807733567,63.7570691159205,2,2,14,
213,48.4702051106274,64.0321406830971,2,1,12,
214,47.9969032825697,63.1694113946378,2,3,14,
215,47.5884047932447,65.6819145025631,2,1,3,
216,48.6122237710614,64.7388979811006,2,1,9,
217,49.3978363136962,64.5013234415522,2,0,16,
218,49.4273047222435,65.4728449448819,2,1,8,
219,51.257831834509,66.0133677141306,2,0,5,
220,51.46642239454,66.1453578881408,2,0,4,
221,50.3228113861291,65.5977221588391,2,1,8,
222,51.5827540082216,65.0192360288517,2,2,7,
223,52.4305064072899,65.0605544933062,2,1,5,
224,52.5600274076766,64.6282511338935,2,1,7,
225,53.9450490234487,64.737725424358,2,0,1,
226,55.4443992641754,64.3979544360118,2,0,0,
227,55.9170522709145,65.3473267365561,2,0,0,
228,57.68661254972,66.5358577178954,2,0,0,
229,57.3792083016695,67.971970708311,2,0,0,
230,57.6381250839653,69.2825011723009,2,0,0,
231,57.2282462508671,69.2203245691255,2,0,0,
232,58.7373338169328,70.5407427982477,2,0,0,
233,58.6071814558491,70.2524416308693,2,0,0,
234,55.5032154487046,69.6990520335208,2,0,0,
235,54.9022630767913,67.9222961081686,2,0,0,
236,55.6364171955424,68.6093335000734,2,0,0,
237,54.9971708534715,68.7890555081466,2,0,0,
238,55.7175545954348,69.8025421606213,2,0,0,
239,55.3986031785264,68.1648195503836,2,0,0,
240,54.6832063911998,68.3544438200822,2,0,0,
241,56.8466165327943,68.3765784738291,2,0,0,
242,58.7630179953354,67.3623697487105,2,0,0,
243,58.2119685826115,66.48541710672,2,0,0,
244,57.2146548548677,67.5456331233304,2,0,0,
245,56.5278087173552,66.8080527900115,2,0,0,
246,54.1804853546804,66.3900490518078,2,0,0,
247,52.6682297987611,66.0054916704216,2,0,2,
248,52.7732376641922,66.725701887818,2,0,1,
249,51.8734302670794,68.5556079239872,2,0,1,
250,51.8439952868505,69.5601473985869,2,0,1,
251,50.9388951272987,69.8508063476653,2,1,1,
252,51.3359067341449,70.6367948299118,2,1,1,
253,50.6210103542768,71.9841467512353,2,0,2,
254,50.3965704000491,72.5816705724878,2,0,2,
255,51.2087109321903,71.9887547764754,2,0,1,
256,51.4489658613957,73.6070122528251,2,0,0,
257,50.6471039580663,73.1424995856897,2,0,0,
258,51.0257961467363,73.4474600327134,2,0,0,
259,51.2582412466387,71.898014241394,2,0,1,
260,50.7475171771786,71.5327793093955,2,0,2,
261,50.4085155947733,70.537249978624,2,1,2,
262,50.8550869125946,70.9400332598017,2,1,2,
263,49.5793434520904,70.5501868214172,2,0,3,
264,49.7147546294309,69.9597768668094,2,0,3,
265,49.0538551294769,70.7868991401619,2,1,4,
266,48.1167891601403,70.6908346718801,2,2,8,
267,48.1436456058866,70.0832193718165,2,0,4,
268,46.3536202672825,70.8433391383591,2,2,16,
269,46.4579942112166,72.2373036636242,2,3,21,
270,46.8712047185757,72.6906908106342,2,4,20,
271,46.272140942334,72.7923202565822,2,2,22,
272,45.5963038644042,73.2479693359803,2,3,22,
273,46.1629914888101,73.1492865357741,2,2,21,
274,45.5073009458555,72.6805261304506,2,4,25,
275,45.8772730645591,72.9435062140286,2,3,23,
276,46.947235544429,72.6303758730184,2,4,20,
277,44.6447568983118,71.2492052362041,2,4,19,
278,43.6888938276258,69.5216707761396,2,0,8,
279,43.2636641171717,70.0267288234076,2,2,8,
280,42.9547063114461,67.9328873177322,2,0,2,
281,42.0322777052617,68.0365821935607,2,0,2,
282,42.8301727529947,66.6353000508573,2,0,0,
283,43.146349993625,65.7826853826901,2,0,0,
284,42.5388070004775,66.0495502490843,2,0,0,
285,41.2616079244466,65.9031937645092,2,0,0,
286,41.1033396328362,64.8335932470744,2,0,0,
287,42.303443838697,64.1921407326508,2,0,0,
288,40.7225508314063,63.5329766677501,2,0,0,
289,40.7266353577332,63.4148963381308,2,0,0,
290,41.0318016442453,63.6142155402412,2,0,0,
291,41.2005116155668,63.88226657174,2,0,0,
292,39.8367062351771,62.7774963258771,2,0,0,
293,38.25432159922,63.1035404259934,2,0,4,
294,38.5189590653532,64.3198321962593,2,0,1,
295,38.1272793354212,64.7880419565046,2,0,1,
296,38.9599290259726,64.3902114089018,2,0,1,
297,40.2129705386456,65.0155877555088,2,0,0,
298,41.0067655059102,63.9924016497908,2,0,0,
299,41.7645686222024,64.7379537317719,2,0,0,
300,40.7344207549548,64.6133044209366,2,0,0,
301,38.5705300523339,64.7433789502085,2,0,1,
302,39.3921821156479,65.1219700156168,2,0,0,
303,39.2895128802088,64.9970665189335,2,0,0,
304,37.503543064355,65.0691441616264,2,0,1,
305,37.4419877618859,65.5048005995738,2,0,0,
306,37.640311927262,65.328187775882,2,0,0,
307,36.9280737892402,64.2240880486843,2,0,6,
308,37.2928722559572,63.3502120011539,2,1,9,
309,37.0765451835554,61.9611034707784,2,4,17,
310,38.8717624132033,61.0895790811194,2,0,7,
311,37.5731961216701,61.7725154264302,2,2,18,
312,37.5705694387767,61.7211338479032,2,2,18,
313,37.7090027214052,62.1951720549651,2,3,14,
314,2.69302882622667,3.21571653619644,3,0,0,
315,5.71860773888363,4.35566253179686,3,0,0,
316,8.93868005764251,7.96955670660526,3,0,0,
317,10.037258009947,11.3278322062864,3,0,0,
318,12.7924883309592,14.8960639344162,3,0,0,
319,15.368896586312,15.3948993250644,3,0,3,
320,19.6230719776843,17.9336367958093,3,0,2,
321,21.9175513691127,20.7626705508215,3,0,0,
322,23.1251763067187,22.2385600254861,3,0,0,
323,24.6924220714815,23.3754804039344,3,0,0,
324,26.0713468509503,24.1643797115029,3,0,0,
325,28.2308473285875,26.4976774910658,3,0,0,
326,30.5062251613417,26.4495127782924,3,0,0,
327,31.5697148422978,29.6821645605371,3,0,0,
328,33.2459269499848,31.603664573011,3,0,0,
329,34.3915513754311,32.1078100272468,3,0,0,
330,35.3753552092672,32.1547101624268,3,0,0,
331,37.5762326584252,35.6114092764991,3,0,0,
332,40.012638071668,36.2918617061846,3,0,0,
333,41.7926918489413,38.1911325438651,3,0,1,
334,42.098872187481,37.9844638608753,3,0,0,
335,42.6303151050876,38.84507611029,3,0,1,
336,44.0901991144422,39.6906100342885,3,0,0,
337,45.0769822140081,40.7421777876212,3,0,3,
338,46.3482783927444,41.6346386304083,3,3,9,
339,46.1804197956707,41.0848476275507,3,1,8,
340,46.6130430821741,41.3198923602093,3,3,11,
341,47.1606630419628,42.8772340646715,3,3,10,
342,49.1527132913321,43.015015088605,3,4,22,
343,49.5498951446465,42.8916735541233,3,5,19,
344,50.3770364136163,42.2269615012225,3,6,18,
345,51.2666149111913,42.0410195647424,3,1,15,
346,52.0744033766311,43.8685622147405,3,1,9,
347,53.0004696687314,45.3239355464159,3,0,3,
348,54.0902924842616,45.1364815757959,3,0,1,
349,54.9322859274551,46.6439728379765,3,0,0,
350,55.7499465857556,47.6564782125368,3,0,0,
351,56.7982022704064,48.1901382404514,3,0,0,
352,56.071106492677,48.9502902510801,3,0,0,
353,56.4339541401866,48.1468013230706,3,0,0,
354,54.9489001871885,48.3231783033183,3,0,0,
355,54.6775798062365,50.353936865634,3,0,0,
356,54.4775228387342,51.1857433668664,3,0,0,
357,56.1193331857941,49.8257461963961,3,0,0,
358,55.7265766626782,49.4792007584511,3,0,0,
359,58.0320735739768,49.9676881026622,3,0,0,
360,59.6460620741309,49.5801441945263,3,0,0,
361,60.8702772024848,50.9364454079391,3,0,0,
362,60.3893597036534,49.2780688947005,3,0,0,
363,61.5461499775324,48.9242832571017,3,0,0,
364,62.8510348544362,47.4118090533,3,0,0,
365,64.1440742471948,47.0403707689604,3,0,0,
366,65.3316520972017,49.4551672519889,3,0,0,
367,65.9831794188362,49.6285245004983,3,0,0,
368,64.970472608808,48.5310407069019,3,0,0,
369,64.6751060010091,47.6216331027584,3,0,0,
370,63.3985147845928,47.0818020772133,3,0,0,
371,63.0763250401375,46.3965570887136,3,0,0,
372,63.8054946351642,45.1405757968113,3,0,0,
373,64.8848123583504,45.2357207334861,3,0,0,
374,63.6611591972113,45.8075605116205,3,0,0,
375,62.5079860131071,45.2195427100252,3,0,0,
376,61.9871069704585,44.2664584119379,3,0,0,
377,62.8401824682299,44.0990502618582,3,0,0,
378,63.9777318661154,43.6721336811519,3,0,0,
379,64.478758515125,43.641491703557,3,0,0,
380,63.8269514346316,43.6644658784622,3,0,0,
381,63.292106390792,43.746884571653,3,0,0,
382,62.9308902584899,44.2253656502984,3,0,0,
383,63.3474886533918,43.7023750845791,3,0,0,
384,62.7290334031009,41.1777843828346,3,0,0,
385,61.9886205248328,40.649634454081,3,0,1,
386,61.0154231504571,39.0935892074718,3,0,3,
387,60.9820802247031,37.6647307855087,3,0,3,
388,60.4049009105224,38.5008542630705,3,0,2,
389,61.3411933687502,38.1701672206034,3,0,2,
390,60.8253722708021,38.5480187747729,3,0,2,
391,59.9860849012912,38.9497499891497,3,1,5,
392,60.8361234050899,39.0161503009598,3,0,3,
393,60.4755649427507,39.1453857648598,3,0,3,
394,60.2993731380249,38.8366998964189,3,0,4,
395,59.3858982113622,40.2102649493627,3,0,9,
396,59.904682899597,42.0353006250617,3,1,1,
397,59.7885267613876,40.1235822301082,3,0,5,
398,59.1747624038775,40.2378927974971,3,0,9,
399,58.7487002862401,40.7371346293585,3,0,9,
400,58.1826848085526,40.7202906932992,3,3,9,
401,56.9426363591158,40.8789378632295,3,4,13,
402,57.0890355711045,39.2400801323171,3,5,20,
403,54.8926365546954,39.5071244137577,3,2,20,
404,53.4781307417061,42.1685987697754,3,2,6,
405,52.4224674210509,41.6219696998383,3,1,9,
406,54.0619992996125,40.3916112901135,3,2,12,
407,54.1367121543143,39.7161519088586,3,1,15,
408,55.0837864055827,39.527317164553,3,2,21,
409,56.3627128648968,38.9434416366111,3,4,23,
410,55.0718608544867,37.856833472848,3,7,16,
411,54.9085336923498,37.4482822689911,3,7,15,
412,53.7280432523402,38.009862102467,3,1,11,
413,53.4486573759949,36.3110516350203,3,0,6,
414,54.3178439698129,37.3941981838951,3,2,11,
415,55.815996618152,36.5332914506078,3,2,12,
416,56.0890492768239,37.2984085847901,3,6,15,
417,54.8005585583248,38.1751501893477,3,6,17,
418,54.6265782664032,37.8396063837706,3,6,16,
419,54.8427795961431,39.2616181513766,3,3,20,
420,53.9143745040155,39.1325202872257,3,3,14,
421,55.5088211577523,39.9343989887733,3,4,23,
422,55.1564201244055,39.350931005388,3,3,20,
423,53.4617347073813,40.4533107699985,3,1,9,
424,52.7969975354132,40.539808041504,3,0,5,
425,52.9166340504763,39.862370035764,3,1,6,
426,53.6081071851581,40.3267581389384,3,1,11,
427,55.8699374628236,40.4857674060613,3,4,18,
428,57.1814152633099,40.0456967981042,3,5,16,
429,58.3923558619888,38.7939013090545,3,3,12,
430,59.1300562712453,38.6497891524627,3,2,4,
431,58.5464100349424,37.1835090768532,3,0,5,
432,58.9095813504361,36.6041023846057,3,0,2,
433,59.2960202705261,37.5244485969565,3,1,3,
434,60.1021121873225,36.9299042505577,3,0,4,
435,60.8147814128271,37.7327592964095,3,0,3,
436,60.0442137341744,38.1024494068987,3,0,2,
437,59.7289157542352,38.4419149776983,3,2,4,
438,59.7973261561851,39.7498807702523,3,0,5,
439,59.5644960774071,39.8449621689063,3,0,7,
440,59.9339443389823,39.0887288752891,3,1,5,
441,59.4575678129786,38.6992313796511,3,2,5,
442,58.8092580047423,37.9743234452213,3,2,5,
443,58.2266570747991,37.0775003365781,3,0,7,
444,58.4900614966972,36.9999274489461,3,0,6,
445,58.6741583458261,35.3585352181452,3,0,1,
446,58.6539032957452,36.4832383751135,3,0,2,
447,60.4835236838121,37.9191021216238,3,0,2,
448,59.3650217612957,38.1167752731608,3,2,4,
449,59.8422621604735,36.8603424679913,3,0,4,
450,61.171201735844,36.8140875731502,3,0,3,
451,62.2589495035163,38.6392013470786,3,0,0,
452,63.4839628279145,39.1932891156597,3,0,0,
453,64.5229330045874,40.212475350619,3,0,0,
454,63.3291174334104,38.9219400758216,3,0,0,
455,65.312378221894,37.5058921282561,3,0,1,
456,65.3748096294758,37.5795408359486,3,0,1,
457,65.3429402038103,36.9809826258255,3,0,2,
458,64.9593174721606,37.9413712457033,3,0,0,
459,64.4221078859903,38.6227781175439,3,0,0,
460,64.9865750489574,37.6840175812788,3,0,1,
461,64.4636213726442,37.9702509610015,3,0,0,
462,66.2396972238045,38.4460839418672,3,0,0,
463,65.2899703005657,37.9309831687604,3,0,0,
464,66.7904379021914,37.6296367339753,3,0,0,
465,65.9701064312233,35.918919175134,3,0,3,
466,64.1080913475126,34.6923855048528,3,4,17,
467,66.4394051644564,35.1633270349033,3,1,4,
468,67.3285392445338,35.23305354648,3,1,2,
469,66.2866044843488,35.6542767804356,3,0,3,
470,66.6721872327329,34.7370673592719,3,1,4,
471,64.1286543961101,36.8779461415223,3,0,5,
472,63.8493267438939,35.4176663878811,3,3,10,
473,64.004950872556,36.0938184167003,3,1,8,
474,65.7592880925234,34.9385865211671,3,1,10,
475,64.6789548359841,34.3595336644565,3,3,17,
476,63.904125977353,33.8848113401972,3,5,20,
477,65.0824133418376,34.2360960583903,3,1,14,
478,66.5871069170085,33.2912203577433,3,1,6,
479,68.248340639568,32.8535345445113,3,0,2,
480,67.7823936998081,32.1038546362382,3,0,2,
481,68.5837858820509,32.5914635935643,3,0,1,
482,68.2762118014107,32.6619161997238,3,0,2,
483,67.4630697602273,33.1472696147259,3,0,3,
484,67.1205373945129,33.3888174252335,3,0,3,
485,67.9010727340154,33.3079226792939,3,0,2,
486,69.3810168665509,33.0353891573456,3,0,0,
487,2.03142078142647,2.73574660489151,4,0,0,
488,5.06069753572161,4.77710660707889,4,0,0,
489,7.41729961412201,6.18581232436216,4,0,0,
490,10.4357499183758,7.87394083843945,4,0,0,
491,12.8329509982005,9.98271094559145,4,0,0,
492,16.558335606477,13.6866943152141,4,3,15,
493,20.8542499227213,15.2687260006925,4,2,5,
494,22.6719010051599,16.4904733963669,4,0,0,
495,25.7166986152876,18.4810462831708,4,0,0,
496,27.6583476567038,21.5715798580408,4,0,0,
497,28.1515286719167,22.9967570430748,4,0,0,
498,31.301691263902,24.4202730226477,4,0,0,
499,33.3581586441081,25.0551079145725,4,0,0,
500,35.2569237294554,27.9964422268806,4,0,0,
501,36.5799616722735,29.8049923876603,4,0,0,
502,37.6642346390156,30.041095025108,4,0,0,
503,38.9586821802406,31.3392351064271,4,0,0,
504,40.427133760227,31.6609133313738,4,0,0,
505,41.0122668109538,33.8547024405764,4,0,0,
506,40.3073640757001,36.2235203056505,4,0,0,
507,41.1288537179235,35.1054803887663,4,0,0,
508,41.3118713530338,34.2158661317137,4,0,0,
509,42.7147715427704,34.7203675100448,4,0,0,
510,43.3138302345033,36.0553307240913,4,0,0,
511,45.1239976591974,37.5717715635874,4,0,0,
512,46.5654199606219,38.0324962400462,4,0,0,
513,45.6949265229718,38.535021832304,4,0,0,
514,46.9583734342627,38.1437617330285,4,0,2,
515,47.1645158846832,38.9524601096265,4,0,4,
516,49.2861485289687,39.6695613909994,4,1,10,
517,50.3930166560325,38.6571622488845,4,0,4,
518,49.4713036766061,39.0004941568441,4,1,6,
519,49.8084844305389,39.1577500203623,4,0,6,
520,52.2725858864118,38.7210052399192,4,0,3,
521,51.4231753405975,39.6820892135423,4,0,7,
522,50.0429348948507,40.9404537895178,4,5,17,
523,50.7690928136016,42.7391154279003,4,5,19,
524,51.3432087901636,43.0037750442359,4,3,15,
525,52.1783949653152,44.9326977745977,4,2,7,
526,53.6183176901044,45.2610862664633,4,0,2,
527,53.2368389608306,44.6610060352858,4,0,2,
528,54.6783362024139,45.6227026642121,4,0,0,
529,54.5128732696167,44.4409406416752,4,0,0,
530,54.1749297638762,45.7196652460546,4,0,1,
531,54.4161420270074,45.8900955171231,4,0,1,
532,56.7145243809208,42.9164021837665,4,0,3,
533,56.843380803837,43.5540511639427,4,0,0,
534,56.0492900462369,43.1863178345484,4,0,2,
535,56.6663381734569,43.5377875068596,4,0,0,
536,57.8468916829258,45.5919384451604,4,0,0,
537,57.0415091151478,46.0338615148815,4,0,0,
538,58.3951781641352,44.1453993890896,4,0,0,
539,58.2248031998654,42.5408274623267,4,0,3,
540,57.8439865146825,44.086490099672,4,0,0,
541,57.2062335353188,45.5711165917509,4,0,0,
542,58.0574182121998,46.3644493325751,4,0,0,
543,59.1907420179437,46.6839903509508,4,0,0,
544,59.2924297824775,46.4705482170159,4,0,0,
545,59.4455239977049,46.2912078460583,4,0,0,
546,59.9727104947292,45.8731791415877,4,0,0,
547,59.085712223397,46.4011778263357,4,0,0,
548,59.7931344135337,45.7140515892134,4,0,0,
549,60.6804439155015,46.807293771502,4,0,0,
550,60.8545834254476,46.3983987743476,4,0,0,
551,60.0427737622319,48.0313744913861,4,0,0,
552,60.0559291440499,48.6348912582133,4,0,0,
553,61.3323443665452,51.0266011607628,4,0,0,
554,63.4554270054958,51.3711442394741,4,0,0,
555,63.3249424190414,49.4185072332233,4,0,0,
556,62.6330008860009,49.8054104137263,4,0,0,
557,63.3855176252394,50.7686257217654,4,0,0,
558,62.7209566001091,51.7269002014225,4,0,0,
559,61.8051877198913,51.5944262993613,4,0,0,
560,62.8255458735996,51.0348290703322,4,0,0,
561,62.3287724383151,52.0528465068092,4,0,0,
562,62.5282908366554,52.3117720022081,4,0,0,
